1000
2
1
0.922332 0.205917 1
0.770954 0.890865 1
0.0426599 0.94041 -1
0.378186 0.075977 -1
0.70434 0.138531 -1
0.729513 0.513994 1
0.224277 0.867087 1
0.269055 0.80627 1
0.673031 0.840046 -1
0.477492 0.916626 1
0.623716 0.824535 -1
0.236445 0.656176 -1
0.177124 0.903594 -1
0.829643 0.278557 -1
0.766922 0.824242 -1
0.934478 0.683298 1
0.107889 0.716831 1
0.182228 0.780881 1
0.0990953 0.662261 1
0.489764 0.750807 -1
0.193245 0.202141 1
0.895892 0.568783 -1
0.0990896 0.648609 1
0.0441656 0.697805 -1
0.557295 0.637521 1
0.772495 0.80913 -1
0.31194 0.789339 -1
0.178982 0.725377 1
0.338956 0.0271078 -1
0.210146 0.953098 -1
0.510153 0.136367 1
0.906364 0.208915 -1
0.628924 0.130725 -1
0.101534 0.871393 -1
0.390855 0.888933 1
0.0546166 0.00636953 1
0.501283 0.695357 1
0.431721 0.819801 -1
0.99756 0.654412 1
0.811603 0.460128 1
0.485652 0.733118 -1
0.894448 0.566955 -1
0.137547 0.443772 1
0.390005 0.525681 1
0.927356 0.565905 -1
0.917494 0.640904 -1
0.713574 0.596035 1
0.618337 0.767201 -1
0.343288 0.678107 -1
0.936027 0.134215 1
0.124774 0.250831 -1
0.730585 0.331355 1
0.646477 0.183466 1
0.833152 0.595221 -1
0.398282 0.774302 -1
0.749822 0.344325 1
0.835221 0.295375 -1
0.32246 0.90394 1
0.552262 0.476335 -1
0.979129 0.573888 1
0.549309 0.27273 1
0.330424 0.158957 1
0.619472 0.696588 1
0.360637 0.193626 1
0.75651 0.139148 -1
0.413901 0.106696 1
0.492345 0.302469 -1
0.694743 0.294433 1
0.972734 0.00402173 -1
0.327755 0.138155 1
0.837803 0.743974 -1
0.739072 0.172553 -1
0.954174 0.650897 1
0.0319226 0.80381 -1
0.356869 0.519084 1
0.662654 0.0885184 -1
0.281502 0.697368 -1
0.230383 0.865021 1
0.711129 0.455355 1
0.624573 0.889174 1
0.590609 0.532014 -1
0.660438 0.323418 1
0.0475547 0.181126 -1
0.348785 0.559135 1
0.451341 0.249549 1
0.240905 0.377308 -1
0.715045 0.102343 -1
0.856182 0.986917 -1
0.281508 0.253329 1
0.731051 0.418035 1
0.137763 0.436678 1
0.836723 0.732287 -1
0.138602 0.383841 1
0.588209 0.295254 1
0.366157 0.848811 -1
0.80676 0.126728 -1
0.503781 0.47693 1
0.489594 0.785111 -1
0.877049 0.998041 -1
0.353142 0.794468 -1
0.449444 0.0272995 -1
0.96353 0.959313 -1
0.0422978 0.335493 -1
0.972958 0.0470208 1
0.189207 0.605938 -1
0.66712 0.974057 1
0.58644 0.6914 1
0.675112 0.674485 1
0.361022 0.200812 1
0.620278 0.208895 1
0.811151 0.863349 1
0.0192575 0.865537 -1
0.0838735 0.72112 1
0.974802 0.0201681 -1
0.65135 0.374651 1
0.231238 0.313261 1
0.403491 0.498305 1
0.122021 0.729183 1
0.268439 0.714941 -1
0.257846 0.126015 -1
0.331665 0.800613 -1
0.152234 0.330787 1
0.348008 0.413694 -1
0.121658 0.329175 1
0.884153 0.615412 -1
0.0942784 0.313907 1
0.930041 0.783845 1
0.39902 0.670448 1
0.0474015 0.537431 1
0.342374 0.721635 -1
0.735966 0.729783 -1
0.794682 0.639482 -1
0.544906 0.636199 1
0.686223 0.10201 -1
0.893633 0.114723 1
0.0547918 0.55608 1
0.303661 0.466963 -1
0.0461916 0.743604 -1
0.195477 0.0917214 -1
0.720166 0.797065 -1
0.721753 0.545638 1
0.877799 0.970468 -1
0.582433 0.205805 1
0.0706843 0.900786 -1
0.922745 0.735116 1
0.800372 0.789972 -1
0.285947 0.397483 -1
0.543663 0.909103 1
0.984776 0.114585 1
0.715678 0.149167 -1
0.83897 0.214708 -1
0.433261 0.130492 1
0.470625 0.0693561 -1
0.560713 0.0895304 -1
0.269092 0.596744 -1
0.749018 0.956944 1
0.503888 0.120845 1
0.64681 0.855571 -1
0.307746 0.822231 1
0.138725 0.472035 1
0.475573 0.672603 1
0.362459 0.164006 1
0.788113 0.765944 -1
0.780296 0.241591 -1
0.668512 0.53736 1
0.133504 0.722972 1
0.0215559 0.205478 -1
0.559841 0.584125 -1
0.300819 0.144478 1
0.93941 0.457226 -1
0.980904 0.417148 1
0.28662 0.395864 -1
0.80082 0.450943 1
0.896111 0.624294 -1
0.597527 0.560107 -1
0.884017 0.782828 1
0.943732 0.301238 -1
0.549158 0.806325 -1
0.728387 0.702189 -1
0.576758 0.343649 -1
0.0258575 0.0206047 1
0.446531 0.387005 -1
0.646302 0.317558 1
0.521203 0.134584 1
0.372313 0.435461 -1
0.937135 0.746403 1
0.829533 0.00937151 1
0.849085 0.997277 -1
0.372534 0.281523 -1
0.593185 0.970471 1
0.872553 0.787568 1
0.933502 0.978169 -1
0.668464 0.153952 -1
0.206776 0.387937 1
0.653851 0.918095 1
0.0720515 0.503711 1
0.406727 0.459743 1
0.666932 0.118667 -1
0.933726 0.599556 -1
0.81095 0.848547 1
0.484548 0.152019 1
0.756749 0.640788 -1
0.417047 0.709539 -1
0.971786 0.081247 1
0.987975 0.720681 1
0.864148 0.00338208 1
0.388884 0.859027 -1
0.454742 0.985976 1
0.246687 0.19367 1
0.784423 0.336438 1
0.882838 0.614317 -1
0.913712 0.910209 1
0.558285 0.0252353 -1
0.598868 0.122266 -1
0.148877 0.155797 -1
0.899713 0.74535 1
0.450394 0.100912 -1
0.205672 0.115298 -1
0.899651 0.939078 -1
0.762586 0.500329 1
0.882486 0.170378 -1
0.28495 0.856396 1
0.673226 0.332181 1
0.66428 0.527048 1
0.122815 0.445528 1
0.407318 0.315228 -1
0.275287 0.153639 1
0.71667 0.314935 1
0.283384 0.852921 1
0.896199 0.402537 -1
0.826579 0.939083 1
0.390027 0.409658 -1
0.497903 0.769167 -1
0.694805 0.363104 1
0.834369 0.641263 -1
0.60963 0.869622 -1
0.574737 0.927318 1
0.326042 0.413445 -1
0.456425 0.929628 1
0.713796 0.437986 1
0.884405 0.808681 1
0.720856 0.352964 1
0.0186128 0.335551 -1
0.674776 0.325825 1
0.438509 0.0969761 -1
0.43782 0.72025 -1
0.117037 0.00639548 1
0.814682 0.410386 1
0.324855 0.90143 1
0.246228 0.062298 -1
0.342713 0.894728 1
0.375692 0.459545 1
0.546554 0.337377 -1
0.56192 0.422989 -1
0.395822 0.21781 1
0.398131 0.0973376 -1
0.515367 0.248255 1
0.657531 0.450722 -1
0.950915 0.431792 -1
0.722349 0.417212 1
0.40008 0.441352 1
0.831871 0.153164 -1
0.134338 0.0101148 1
0.0604668 0.749258 -1
0.084247 0.952371 -1
0.163898 0.909234 -1
0.32422 0.0742084 -1
0.301727 0.51317 -1
0.011681 0.0903023 1
0.539905 0.0321235 -1
0.0953727 0.117749 -1
0.146515 0.149922 -1
0.631141 0.852725 -1
0.85932 0.245997 -1
0.974222 0.913314 -1
0.570838 0.790409 -1
0.99685 0.956562 -1
0.553542 0.348115 -1
0.515458 0.687059 1
0.330682 0.58756 -1
0.430002 0.416276 1
0.491806 0.974886 1
0.0710371 0.00654187 1
0.887739 0.565303 -1
0.0646336 0.743329 -1
0.436185 0.746056 -1
0.82663 0.276149 -1
0.394535 0.934955 1
0.613475 0.807549 -1
0.818641 0.510984 -1
0.886235 0.416974 -1
0.931112 0.155717 1
0.190785 0.993064 -1
0.258582 0.286552 1
0.897866 0.268429 -1
0.593362 0.782877 -1
0.50384 0.060818 -1
0.61281 0.710123 1
0.819422 0.625028 -1
0.531889 0.877147 -1
0.202075 0.344111 1
0.453893 0.717686 1
0.427911 0.444654 1
0.966053 0.181075 1
0.620055 0.600712 1
0.69539 0.420464 1
0.720165 0.0110547 1
0.346895 0.294531 -1
0.51699 0.640672 1
0.556695 0.69846 1
0.156495 0.752349 1
0.562056 0.443966 -1
0.694803 0.871064 1
0.426456 0.0960509 -1
0.83627 0.856779 1
0.731387 0.30884 1
0.360031 0.478225 1
0.454212 0.579654 1
0.38639 0.311192 -1
0.775555 0.0227197 1
0.734271 0.541215 1
0.430278 0.774589 -1
0.693753 0.294405 1
0.945213 0.722708 1
0.784233 0.558201 1
0.705572 0.73909 -1
0.109334 0.221565 -1
0.389931 0.88109 1
0.590905 0.379457 -1
0.45938 0.326571 -1
0.05034 0.647653 1
0.228688 0.949003 -1
0.834189 0.49751 -1
0.0156447 0.108986 1
0.863711 0.956713 -1
0.078069 0.925125 -1
0.669043 0.375982 1
0.500211 0.464881 1
0.217994 0.386335 1
0.571616 0.952809 1
0.122189 0.223191 -1
0.671166 0.902056 1
0.599586 0.0106788 -1
0.0559762 0.66676 1
0.056343 0.937551 -1
0.152501 0.0170243 1
0.0196211 0.00221301 1
0.435176 0.0246051 -1
0.832221 0.605268 -1
0.61739 0.102098 -1
0.520129 0.388976 -1
0.863868 0.173547 -1
0.0976979 0.605959 1
0.908052 0.617123 -1
0.108017 0.273107 -1
0.516997 0.255138 1
0.143156 0.0335754 1
0.559371 0.337991 -1
0.00457962 0.721304 -1
0.766682 0.953475 1
0.848709 0.107868 1
0.916821 0.875531 1
0.986968 0.449542 1
0.505133 0.261031 1
0.271422 0.759388 -1
0.100751 0.804905 1
0.507849 0.241397 1
0.585609 0.347773 -1
0.762887 0.733658 -1
0.0829626 0.272478 -1
0.661596 0.889011 1
0.516979 0.777547 -1
0.171048 0.29117 1
0.938558 0.147152 1
0.590483 0.458298 -1
0.440635 0.729725 -1
0.941919 0.786571 1
0.655914 0.718714 -1
0.451946 0.276278 -1
0.839697 0.0164541 1
0.532624 0.381509 -1
0.553887 0.539091 -1
0.680066 0.338904 1
0.36719 0.836232 -1
0.239291 0.49504 -1
0.578923 0.843685 -1
0.866887 0.910756 1
0.406777 0.559288 1
0.112615 0.366781 1
0.443846 0.787751 -1
0.300184 0.31197 -1
0.401387 0.568049 1
0.833364 0.0846635 1
0.403629 0.0731517 -1
0.390176 0.936159 1
0.360449 0.529436 1
0.140255 0.660969 1
0.26013 0.637971 -1
0.0868151 0.594303 1
0.429397 0.992907 1
0.257283 0.825324 1
0.297555 0.61493 -1
0.424858 0.740683 -1
0.119207 0.520632 1
0.495067 0.720447 1
0.706407 0.12287 -1
0.243573 0.682534 -1
0.78507 0.717956 -1
0.0740896 0.674755 1
0.393883 0.666337 1
0.00339412 0.472822 -1
0.220677 0.057352 -1
0.00130057 0.376102 -1
0.18918 0.624701 1
0.142484 0.114298 -1
0.268076 0.53367 -1
0.174892 0.654596 1
0.138649 0.956695 -1
0.598886 0.955468 1
0.901058 0.897174 1
0.93938 0.906154 -1
0.221184 0.145059 -1
0.482671 0.376342 -1
0.376011 0.682165 -1
0.52378 0.533315 -1
0.264873 0.715559 -1
0.0683572 0.82399 -1
0.436327 0.00425935 -1
0.173853 0.68103 1
0.0261071 0.741202 -1
0.954678 0.918039 -1
0.430597 0.580238 1
0.961559 0.0208956 1
0.762414 0.837174 1
0.00734866 0.597066 -1
0.680039 0.274769 1
0.705951 0.315171 1
0.645129 0.00583972 -1
0.55231 0.481861 -1
0.218109 0.168478 -1
0.772366 0.375105 1
0.228028 0.513301 -1
0.370865 0.975969 1
0.890929 0.167787 1
0.856377 0.866953 1
0.402434 0.726935 -1
0.318019 0.410977 -1
0.608635 0.68013 1
0.910195 0.363378 -1
0.909098 0.295552 -1
0.591594 0.461059 -1
0.332571 0.69034 -1
0.853064 0.15199 -1
0.442398 0.0759722 -1
0.904355 0.590766 -1
0.0331794 0.483284 1
0.532426 0.8082 -1
0.716497 0.965847 1
0.179302 0.103971 -1
0.336533 0.698211 -1
0.187713 0.473953 1
0.321927 0.108252 -1
0.403857 0.21887 1
0.548566 0.424168 -1
0.0487386 0.189153 -1
0.552732 0.107871 -1
0.274811 0.385778 -1
0.241502 0.0835953 -1
0.243145 0.5541 -1
0.154159 0.0173389 1
0.956416 0.996525 -1
0.935661 0.999193 -1
0.818714 0.642889 -1
0.728262 0.603863 1
0.175812 0.724895 1
0.360371 0.775778 -1
0.18879 0.197138 -1
0.0011984 0.101113 1
0.31642 0.228047 1
0.699617 0.38442 1
0.625255 0.703861 1
0.543062 0.337389 -1
0.439037 0.946167 1
0.287427 0.806755 1
0.501659 0.53805 -1
0.761546 0.807646 -1
0.762408 0.117334 -1
0.576056 0.29986 -1
0.747663 0.378304 1
0.645535 0.738415 -1
0.12322 0.79477 1
0.504398 0.789713 -1
0.347261 0.415795 -1
0.0921477 0.895001 -1
0.147849 0.685333 1
0.19817 0.0355716 -1
0.67227 0.873557 -1
0.431511 0.575684 1
0.694404 0.0721781 -1
0.256785 0.667592 -1
0.00975865 0.815934 -1
0.532283 0.450655 -1
0.279392 0.797708 1
0.94623 0.370536 -1
0.906443 0.791871 1
0.392685 0.607889 1
0.0248552 0.0155674 1
0.671437 0.331554 1
0.837171 0.628625 -1
0.9715 0.20696 1
0.0569329 0.531603 1
0.450324 0.00938154 -1
0.58247 0.526519 -1
0.686638 0.420579 1
0.719433 0.502221 1
0.650041 0.830838 -1
0.726915 0.473636 1
0.373848 0.327146 -1
0.581582 0.854338 -1
0.116119 0.96399 -1
0.0576544 0.371551 -1
0.979765 0.335468 1
0.284824 0.499725 -1
0.594974 0.604617 1
0.962161 0.552469 -1
0.185778 0.426485 1
0.19304 0.513975 -1
0.341644 0.510065 1
0.932898 0.0326835 1
0.390668 0.168171 1
0.273217 0.799395 1
0.151947 0.833278 1
0.397109 0.641735 1
0.374722 0.144751 1
0.131115 0.0866978 -1
0.435041 0.74344 -1
0.0915132 0.385361 1
0.614627 0.872049 -1
0.0109791 0.822775 -1
0.57326 0.194019 1
0.78973 0.27798 -1
0.235367 0.539001 -1
0.44802 0.0403559 -1
0.569358 0.778711 -1
0.0614014 0.0802006 1
0.496289 0.662237 1
0.642315 0.445826 -1
0.221266 0.581921 -1
0.837056 0.327045 -1
0.971075 0.281288 1
0.846373 0.0269769 1
0.505999 0.338866 -1
0.278876 0.922524 1
0.746617 0.199453 -1
0.23693 0.849797 1
0.957345 0.610439 1
0.62026 0.811556 -1
0.600262 0.374439 -1
0.172605 0.0537223 -1
0.0903467 0.925795 -1
0.255262 0.883098 1
0.858571 0.0333641 1
0.911067 0.962707 -1
0.699634 0.669123 1
0.725182 0.0769285 -1
0.229886 0.203082 1
0.576053 0.113999 -1
0.810628 0.507111 1
0.403843 0.372376 -1
0.988439 0.709535 1
0.0899988 0.470233 1
0.320941 0.223956 1
0.511409 0.847201 -1
0.0606064 0.823125 -1
0.725688 0.335361 1
0.556556 0.0773298 -1
0.52936 0.405336 -1
0.829982 0.30741 -1
0.858759 0.452592 -1
0.789029 0.413484 1
0.317833 0.354436 -1
0.452207 0.0287325 -1
0.752228 0.0781553 -1
0.109862 0.540062 1
0.109742 0.378012 1
0.269884 0.166721 1
0.524637 0.523044 -1
0.972651 0.688673 1
0.710409 0.689503 -1
0.31186 0.291906 1
0.291457 0.482284 -1
0.850357 0.810551 1
0.911647 0.987387 -1
0.639276 0.0519867 -1
0.25537 0.188786 1
0.0886658 0.600344 1
0.838256 0.442552 -1
0.584719 0.59682 1
0.948109 0.361807 -1
0.0610289 0.218491 -1
0.584641 0.431282 -1
0.285108 0.491532 -1
0.827732 0.712728 -1
0.190986 0.149211 -1
0.44253 0.0987969 -1
0.393412 0.553714 1
0.826574 0.49104 -1
0.676871 0.31018 1
0.207603 0.600387 -1
0.318105 0.609951 -1
0.133811 0.435941 1
0.671463 0.462056 1
0.570991 0.856841 -1
0.169767 0.891301 1
0.147656 0.93538 -1
0.47608 0.132738 1
0.908102 0.134873 1
0.552175 0.544139 -1
0.0329399 0.565452 1
0.0538629 0.609611 1
0.805063 0.433521 1
0.451375 0.474627 1
0.382646 0.559304 1
0.789644 0.838736 1
0.364287 0.964495 1
0.53235 0.776501 -1
0.711657 0.19277 -1
0.871477 0.250754 -1
0.32869 0.895849 1
0.650118 0.300736 1
0.974836 0.957202 -1
0.0759674 0.635054 1
0.587019 0.898302 1
0.413886 0.381017 -1
0.309136 0.802341 -1
0.263834 0.622784 -1
0.758766 0.182111 -1
0.995216 0.856526 -1
0.186571 0.342333 1
0.781145 0.180686 -1
0.195798 0.160395 -1
0.992359 0.740623 1
0.802262 0.155476 -1
0.424227 0.160137 1
0.728864 0.391147 1
0.498354 0.586972 1
0.80899 0.637569 -1
0.356509 0.0635291 -1
0.0732434 0.368139 1
0.590991 0.394404 -1
0.910188 0.69358 1
0.193766 0.716075 1
0.432368 0.640124 1
0.74916 0.744604 -1
0.0391845 0.770685 -1
0.946325 0.0813151 1
0.763673 0.436359 1
0.558821 0.649102 1
0.183843 0.315026 1
0.497949 0.612135 1
0.517846 0.918211 1
0.994243 0.968524 -1
0.854852 0.681406 -1
0.962404 0.20639 1
0.678941 0.670925 1
0.403501 0.650166 1
0.934979 0.674334 1
0.479485 0.325904 -1
0.231792 0.486882 -1
0.39629 0.783537 -1
0.705077 0.773615 -1
0.558559 0.572591 -1
0.756631 0.60909 1
0.995481 0.946322 -1
0.962431 0.449939 -1
0.535067 0.195018 1
0.96387 0.931868 -1
0.115626 0.801711 1
0.0514483 0.0268359 1
0.304349 0.0025364 -1
0.580192 0.64857 1
0.530964 0.441608 -1
0.901208 0.651118 -1
0.54055 0.935784 1
0.431981 0.129236 1
0.542667 0.11431 -1
0.712415 0.626631 1
0.0166747 0.0858902 1
0.800921 0.0975604 -1
0.142509 0.810085 1
0.478474 0.65902 1
0.256835 0.708066 -1
0.369092 0.897756 1
0.661765 0.142023 -1
0.169609 0.590614 1
0.278784 0.826031 1
0.198222 0.89973 1
0.195072 0.99489 -1
0.32684 0.0218527 -1
0.880338 0.492477 -1
0.471102 0.978976 1
0.403969 0.31437 -1
0.179231 0.551641 1
0.968925 0.585298 1
0.407456 0.388431 -1
0.844487 0.680644 -1
0.615325 0.518282 -1
0.376611 0.233185 1
0.877182 0.439091 -1
0.784852 0.605213 -1
0.464954 0.530345 1
0.813977 0.762328 -1
0.898444 0.827236 1
0.429239 0.0269022 -1
0.334329 0.105253 -1
0.596647 0.77642 -1
0.901991 0.0214774 1
0.702066 0.738083 -1
0.377455 0.22196 1
0.734956 0.491354 1
0.954103 0.278635 1
0.542813 0.769366 -1
0.540106 0.698823 1
0.31111 0.986548 1
0.0712346 0.39877 1
0.18198 0.843805 1
0.0929889 0.493741 1
0.463489 0.787077 -1
0.00933251 0.5609 -1
0.915026 0.934306 -1
0.642742 0.917214 1
0.00141905 0.767826 -1
0.0303853 0.238929 -1
0.20847 0.727693 1
0.454966 0.2991 -1
0.127266 0.844472 1
0.00864769 0.0194504 1
0.72708 0.141302 -1
0.354116 0.521504 1
0.780446 0.711819 -1
0.436657 0.356399 -1
0.436555 0.0375403 -1
0.0492132 0.255102 -1
0.0496319 0.0582523 1
0.0911002 0.564342 1
0.594037 0.708295 1
0.241084 0.141813 -1
0.841369 0.276101 -1
0.857213 0.608841 -1
0.963612 0.28477 1
0.4889 0.518162 -1
0.22031 0.153773 -1
0.226209 0.827685 1
0.536788 0.53982 -1
0.76211 0.657061 -1
0.347567 0.260667 1
0.461232 0.82697 -1
0.639324 0.81881 -1
0.917336 0.217663 1
0.161573 0.774672 1
0.715635 0.02372 -1
0.577739 0.339818 -1
0.433299 0.265732 -1
0.884243 0.285143 -1
0.393052 0.593101 1
0.178975 0.354147 1
0.633334 0.216672 1
0.624001 0.670543 1
0.327942 0.0624411 -1
0.802965 0.370717 1
0.999478 0.372415 1
0.980978 0.977931 -1
0.127037 0.753461 1
0.23224 0.74138 1
0.0236325 0.981903 1
0.607433 0.881246 -1
0.110809 0.344383 1
0.40746 0.399437 -1
0.884077 0.367664 -1
0.548133 0.0352372 -1
0.369003 0.581243 1
0.208346 0.451134 -1
0.440943 0.75197 -1
0.956196 0.0673886 1
0.124026 0.745618 1
0.470763 0.286168 -1
0.856896 0.246469 -1
0.0433905 0.510565 1
0.691625 0.616589 1
0.978985 0.0821434 1
0.283268 0.750949 -1
0.133781 0.759955 1
0.68528 0.286428 1
0.909455 0.191933 1
0.610869 0.921151 1
0.899983 0.176305 1
0.193434 0.703781 1
0.754425 0.274704 1
0.346261 0.686398 -1
0.418625 0.990769 1
0.15572 0.834779 1
0.819001 0.605334 -1
0.624924 0.0812721 -1
0.73856 0.779303 -1
0.805112 0.891868 1
0.0672227 0.368252 1
0.95079 0.085778 1
0.497577 0.924425 1
0.755146 0.637409 -1
0.742405 0.841939 -1
0.83113 0.325415 -1
0.156502 0.298616 1
0.457309 0.466997 1
0.6181 0.261461 1
0.932183 0.993832 -1
0.835088 0.656305 -1
0.895424 0.961241 -1
0.582519 0.898855 1
0.582747 0.349136 -1
0.854926 0.136814 -1
0.0348657 0.0455628 1
0.88542 0.541513 -1
0.407731 0.135796 1
0.036382 0.466735 1
0.746148 0.626131 1
0.154829 0.839246 1
0.143908 0.915018 -1
0.605959 0.398144 -1
0.254481 0.708097 -1
0.324154 0.917528 1
0.401791 0.124459 1
0.406373 0.918273 1
0.386191 0.191379 1
0.609802 0.325787 -1
0.166891 0.620542 1
0.188092 0.719076 1
0.0946289 0.916108 -1
0.323186 0.250805 1
0.769597 0.32271 1
0.234118 0.373945 1
0.740365 0.222622 -1
0.692818 0.421058 1
0.824078 0.492335 -1
0.827978 0.48051 -1
0.293368 0.57066 -1
0.309369 0.831063 1
0.52303 0.223182 1
0.325299 0.693291 -1
0.831843 0.811256 1
0.810295 0.823874 1
0.556998 0.128765 1
0.262964 0.152977 1
0.680566 0.426892 1
0.233653 0.32133 1
0.456425 0.439943 1
0.384567 0.845352 -1
0.538601 0.39958 -1
0.991704 0.27666 1
0.75522 0.452446 1
0.980455 0.297127 1
0.234783 0.603608 -1
0.528559 0.97929 1
0.0514361 0.247037 -1
0.756875 0.0944859 -1
0.60198 0.53147 -1
0.857169 0.651076 -1
0.988277 0.265564 1
0.929484 0.100245 1
0.409515 0.948229 1
0.000341463 0.283116 -1
0.540878 0.605706 1
0.207731 0.120338 -1
0.219284 0.993533 -1
0.325806 0.352358 -1
0.0959494 0.699995 1
0.747534 0.682036 -1
0.748509 0.648976 -1
0.543299 0.532371 -1
0.338132 0.287235 -1
0.832334 0.000628101 1
0.552572 0.290656 -1
0.957543 0.620681 1
0.892833 0.601561 -1
0.356504 0.514568 1
0.546402 0.65227 1
0.346682 0.9925 1
0.622803 0.554328 -1
0.796625 0.330808 -1
0.745875 0.65701 -1
0.125536 0.754126 1
0.822394 0.108012 -1
0.0251505 0.159794 -1
0.414429 0.815206 -1
0.731407 0.59356 1
0.781374 0.0353111 1
0.367286 0.0553332 -1
end_of_file
